Train Epoch: 1 [0/100000]		Loss: 0.1871 (0.1871) 	Acc: 58.33% (58.33%) 	Emb_Norm: 17.06 (17.06)
Train Epoch: 1 [2400/100000]	Loss: 0.2102 (0.2007) 	Acc: 45.83% (51.82%) 	Emb_Norm: 4.33 (5.45)
Train Epoch: 14 [57600/100000]	Loss: 0.0142 (0.0387) 	Acc: 95.83% (92.95%) 	Emb_Norm: 3.06 (2.96)
Train Epoch: 14 [60000/100000]	Loss: 0.0318 (0.0385) 	Acc: 100.00% (92.99%) 	Emb_Norm: 2.96 (2.95)
Train Epoch: 14 [62400/100000]	Loss: 0.0446 (0.0385) 	Acc: 91.67% (93.00%) 	Emb_Norm: 3.76 (2.96)
Train Epoch: 14 [64800/100000]	Loss: 0.0010 (0.0384) 	Acc: 100.00% (93.04%) 	Emb_Norm: 3.07 (2.96)
Train Epoch: 14 [67200/100000]	Loss: 0.0714 (0.0383) 	Acc: 91.67% (93.08%) 	Emb_Norm: 2.60 (2.95)
Train Epoch: 14 [69600/100000]	Loss: 0.0461 (0.0383) 	Acc: 87.50% (93.08%) 	Emb_Norm: 2.81 (2.95)
Train Epoch: 14 [72000/100000]	Loss: 0.0908 (0.0383) 	Acc: 79.17% (93.09%) 	Emb_Norm: 2.73 (2.95)
Train Epoch: 14 [74400/100000]	Loss: 0.0209 (0.0381) 	Acc: 95.83% (93.11%) 	Emb_Norm: 2.89 (2.94)
Train Epoch: 14 [76800/100000]	Loss: 0.0180 (0.0381) 	Acc: 95.83% (93.12%) 	Emb_Norm: 2.97 (2.93)
Train Epoch: 14 [79200/100000]	Loss: 0.0069 (0.0380) 	Acc: 100.00% (93.14%) 	Emb_Norm: 3.08 (2.93)
Train Epoch: 14 [81600/100000]	Loss: 0.0881 (0.0383) 	Acc: 79.17% (93.09%) 	Emb_Norm: 3.09 (2.93)
Train Epoch: 14 [84000/100000]	Loss: 0.0122 (0.0383) 	Acc: 100.00% (93.08%) 	Emb_Norm: 2.81 (2.93)
Train Epoch: 14 [86400/100000]	Loss: 0.0042 (0.0384) 	Acc: 100.00% (93.07%) 	Emb_Norm: 3.34 (2.93)
Train Epoch: 14 [88800/100000]	Loss: 0.0224 (0.0383) 	Acc: 95.83% (93.09%) 	Emb_Norm: 3.39 (2.93)
Train Epoch: 14 [91200/100000]	Loss: 0.0409 (0.0384) 	Acc: 95.83% (93.09%) 	Emb_Norm: 3.42 (2.93)
Train Epoch: 14 [93600/100000]	Loss: 0.0000 (0.0384) 	Acc: 100.00% (93.08%) 	Emb_Norm: 3.06 (2.93)
Train Epoch: 14 [96000/100000]	Loss: 0.0797 (0.0384) 	Acc: 83.33% (93.09%) 	Emb_Norm: 2.85 (2.93)
Train Epoch: 14 [98400/100000]	Loss: 0.0257 (0.0384) 	Acc: 95.83% (93.08%) 	Emb_Norm: 2.81 (2.93)

Test set: Average loss: 0.0702, Accuracy: 86.01%

Train Epoch: 15 [0/100000]	Loss: 0.0652 (0.0652) 	Acc: 91.67% (91.67%) 	Emb_Norm: 2.98 (2.98)
Train Epoch: 15 [2400/100000]	Loss: 0.0251 (0.0347) 	Acc: 95.83% (93.85%) 	Emb_Norm: 2.38 (2.81)
Train Epoch: 15 [4800/100000]	Loss: 0.0605 (0.0375) 	Acc: 87.50% (93.47%) 	Emb_Norm: 2.53 (2.73)
Train Epoch: 15 [7200/100000]	Loss: 0.0847 (0.0372) 	Acc: 83.33% (93.52%) 	Emb_Norm: 2.89 (2.80)
Train Epoch: 15 [9600/100000]	Loss: 0.0439 (0.0371) 	Acc: 95.83% (93.49%) 	Emb_Norm: 3.65 (2.80)
Train Epoch: 15 [12000/100000]	Loss: 0.0127 (0.0382) 	Acc: 100.00% (93.25%) 	Emb_Norm: 2.48 (2.84)
Train Epoch: 15 [14400/100000]	Loss: 0.0258 (0.0393) 	Acc: 95.83% (93.13%) 	Emb_Norm: 2.84 (2.88)
Train Epoch: 15 [16800/100000]	Loss: 0.1279 (0.0389) 	Acc: 70.83% (93.21%) 	Emb_Norm: 2.27 (2.88)
Train Epoch: 15 [19200/100000]	Loss: 0.0336 (0.0384) 	Acc: 100.00% (93.27%) 	Emb_Norm: 3.63 (2.87)
Train Epoch: 15 [21600/100000]	Loss: 0.0319 (0.0388) 	Acc: 95.83% (93.19%) 	Emb_Norm: 2.50 (2.87)
Train Epoch: 15 [24000/100000]	Loss: 0.0987 (0.0388) 	Acc: 83.33% (93.12%) 	Emb_Norm: 2.39 (2.84)
Train Epoch: 15 [26400/100000]	Loss: 0.0000 (0.0385) 	Acc: 100.00% (93.22%) 	Emb_Norm: 2.66 (2.84)
Train Epoch: 15 [28800/100000]	Loss: 0.0419 (0.0380) 	Acc: 100.00% (93.23%) 	Emb_Norm: 3.16 (2.83)
Train Epoch: 15 [31200/100000]	Loss: 0.0570 (0.0381) 	Acc: 95.83% (93.21%) 	Emb_Norm: 2.68 (2.85)
Train Epoch: 15 [33600/100000]	Loss: 0.0773 (0.0379) 	Acc: 87.50% (93.21%) 	Emb_Norm: 2.79 (2.84)
Train Epoch: 15 [36000/100000]	Loss: 0.0158 (0.0376) 	Acc: 100.00% (93.26%) 	Emb_Norm: 2.29 (2.84)
Train Epoch: 15 [38400/100000]	Loss: 0.0187 (0.0376) 	Acc: 100.00% (93.28%) 	Emb_Norm: 2.46 (2.82)
Train Epoch: 15 [40800/100000]	Loss: 0.0230 (0.0374) 	Acc: 91.67% (93.31%) 	Emb_Norm: 2.47 (2.82)
Train Epoch: 15 [43200/100000]	Loss: 0.0772 (0.0374) 	Acc: 87.50% (93.30%) 	Emb_Norm: 3.14 (2.82)
Train Epoch: 15 [45600/100000]	Loss: 0.0081 (0.0374) 	Acc: 100.00% (93.26%) 	Emb_Norm: 2.47 (2.81)
Train Epoch: 15 [48000/100000]	Loss: 0.0258 (0.0375) 	Acc: 100.00% (93.28%) 	Emb_Norm: 3.09 (2.82)
Train Epoch: 15 [50400/100000]	Loss: 0.0041 (0.0374) 	Acc: 100.00% (93.30%) 	Emb_Norm: 2.74 (2.82)
Train Epoch: 15 [52800/100000]	Loss: 0.0000 (0.0371) 	Acc: 100.00% (93.37%) 	Emb_Norm: 2.35 (2.81)
Train Epoch: 15 [55200/100000]	Loss: 0.1318 (0.0371) 	Acc: 66.67% (93.35%) 	Emb_Norm: 3.12 (2.81)
Train Epoch: 15 [57600/100000]	Loss: 0.1035 (0.0375) 	Acc: 79.17% (93.23%) 	Emb_Norm: 3.30 (2.82)
Train Epoch: 15 [60000/100000]	Loss: 0.0468 (0.0375) 	Acc: 91.67% (93.25%) 	Emb_Norm: 2.31 (2.82)
Train Epoch: 15 [62400/100000]	Loss: 0.0584 (0.0373) 	Acc: 91.67% (93.30%) 	Emb_Norm: 2.40 (2.82)
Train Epoch: 15 [64800/100000]	Loss: 0.0250 (0.0373) 	Acc: 91.67% (93.33%) 	Emb_Norm: 3.75 (2.82)
Train Epoch: 15 [67200/100000]	Loss: 0.0379 (0.0374) 	Acc: 95.83% (93.33%) 	Emb_Norm: 3.08 (2.82)
Train Epoch: 15 [69600/100000]	Loss: 0.0701 (0.0374) 	Acc: 83.33% (93.33%) 	Emb_Norm: 2.81 (2.82)
Train Epoch: 15 [72000/100000]	Loss: 0.0689 (0.0373) 	Acc: 87.50% (93.37%) 	Emb_Norm: 3.18 (2.81)
Train Epoch: 15 [74400/100000]	Loss: 0.0288 (0.0374) 	Acc: 100.00% (93.34%) 	Emb_Norm: 2.50 (2.81)
Train Epoch: 15 [76800/100000]	Loss: 0.0000 (0.0374) 	Acc: 100.00% (93.33%) 	Emb_Norm: 2.75 (2.81)
Train Epoch: 15 [79200/100000]	Loss: 0.0761 (0.0374) 	Acc: 87.50% (93.34%) 	Emb_Norm: 3.21 (2.81)
Train Epoch: 15 [81600/100000]	Loss: 0.0120 (0.0373) 	Acc: 100.00% (93.36%) 	Emb_Norm: 2.49 (2.80)
Train Epoch: 15 [84000/100000]	Loss: 0.0000 (0.0373) 	Acc: 100.00% (93.36%) 	Emb_Norm: 2.79 (2.80)
Train Epoch: 15 [86400/100000]	Loss: 0.0305 (0.0373) 	Acc: 100.00% (93.36%) 	Emb_Norm: 4.35 (2.80)
Train Epoch: 15 [88800/100000]	Loss: 0.0402 (0.0373) 	Acc: 87.50% (93.37%) 	Emb_Norm: 2.75 (2.80)
Train Epoch: 15 [91200/100000]	Loss: 0.0583 (0.0373) 	Acc: 87.50% (93.36%) 	Emb_Norm: 3.10 (2.80)
Train Epoch: 15 [93600/100000]	Loss: 0.0491 (0.0374) 	Acc: 95.83% (93.33%) 	Emb_Norm: 3.31 (2.80)
Train Epoch: 15 [96000/100000]	Loss: 0.0002 (0.0372) 	Acc: 100.00% (93.36%) 	Emb_Norm: 2.80 (2.80)
Train Epoch: 15 [98400/100000]	Loss: 0.0950 (0.0373) 	Acc: 79.17% (93.35%) 	Emb_Norm: 3.15 (2.80)

Test set: Average loss: 0.0690, Accuracy: 87.34%


Test set: Average loss: 0.0686, Accuracy: 87.30%
